sex,ageband_at_study_entry,Dose,type_vax,Period,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
1,70-79,0,0,0,0,1,0,1,0,1,0,2,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,14,0,0,1,1,0,1,0,0,0,0,0,3050.82,833.6,21.1,4644.52,0,0,3050.82,853.11,21.6,4753.22,0,0,3128.6,850.07,21.52,4736.29,0,0,3102.24,1691.52,204.85,6110.35,4400.39,1428.79,10269.04,4400.39,1428.79,10269.04,0,0,3050.82,0,0,3050.82,0,0,3050.82,0,0,3050.82,827.22,20.94,4608.97,827.22,20.94,4608.97,0,0,3050.82,0,0,3050.82,0,0,3050.82,0,0,3050.82,0,0,3050.82,0,0,3050.82,0,0,3050.82,0,0,3050.82,0,0,3050.82,0,0,3050.82,0,0,3050.82,0,0,3050.82,827.46,20.95,4610.32,827.46,20.95,4610.32,827.09,20.94,4608.24,827.09,20.94,4608.24,0,0,3050.82,0,0,3050.82,0,0,3050.82,19027.68,10402.61,31925.22,0,0,3050.82,0,0,3050.82,827.03,20.94,4607.92,841.03,21.29,4685.91,0,0,3050.82,841.03,21.29,4685.91
1,80+,0,0,0,0,0,0,2,2,2,0,2,5,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,20,0,0,8,0,1,1,1,1,1,0,0,3754.98,0,0,3793.68,0,0,3754.98,2123.48,257.16,7670.76,2081.2,252.04,7518,2084.7,252.47,7530.66,0,0,3754.98,2115.43,256.19,7641.66,5356.2,1739.14,12499.58,5356.2,1739.14,12499.58,0,0,3754.98,0,0,3754.98,0,0,3754.98,1019.62,25.81,5680.99,1018.66,25.79,5675.6,2038.4,246.86,7363.39,1018.77,25.79,5676.23,1018.77,25.79,5676.23,0,0,3754.98,0,0,3754.98,0,0,3754.98,0,0,3754.98,0,0,3754.98,0,0,3754.98,1018.77,25.79,5676.23,0,0,3754.98,0,0,3754.98,0,0,3754.98,0,0,3754.98,0,0,3754.98,0,0,3793.68,1047.88,26.53,5838.43,1037.08,26.26,5778.25,1037.08,26.26,5778.25,0,0,3754.98,42597.24,26019.5,65787.98,0,0,3754.98,0,0,3754.98,8143.36,3515.72,16045.66,0,0,3793.68,1037.08,26.26,5778.25,1047.97,26.53,5838.93
both_sexes,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,1265.02,32.03,7048.26,1265.02,32.03,7048.26,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67,0,0,4661.67
both_sexes,12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21,0,0,2748.21
both_sexes,18-24,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,756.92,19.16,4217.27,756.92,19.16,4217.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27,0,0,2773.27
both_sexes,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,793.07,20.08,4418.72,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71,0,0,2918.71
both_sexes,30-39,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,1,0,0,0,0,0,1507.27,0,0,1507.27,410.03,10.38,2284.54,410.03,10.38,2284.54,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,409.51,10.37,2281.62,409.51,10.37,2281.62,409.51,10.37,2281.62,409.51,10.37,2281.62,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,409.28,10.36,2280.34,409.28,10.36,2280.34,0,0,1507.27,1232.37,254.14,3601.51,0,0,1507.27,0,0,1507.27,0,0,1507.27,0,0,1507.27,409.28,10.36,2280.34,409.28,10.36,2280.34
both_sexes,40-49,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,1,1,0,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1027.93,0,0,1016.58,0,0,1016.58,275.76,6.98,1536.43,552.74,66.94,1996.7,0,0,1019.39,0,0,1019.39,0,0,1019.39,0,0,1019.39,0,0,1019.39,0,0,1019.39,0,0,1016.58,0,0,1019.39,275.64,6.98,1535.78,275.64,6.98,1535.78,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,0,0,1016.58,2875.53,1378.93,5288.2,0,0,1016.58,0,0,1016.58,0,0,1016.58,275.76,6.98,1536.43,0,0,1016.58,275.76,6.98,1536.43
both_sexes,5-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.59,17.56,3864.42,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,693.59,17.56,3864.42,693.59,17.56,3864.42,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22,0,0,2545.22
both_sexes,50-59,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,27,0,0,0,1,0,1,0,0,1,0,0,903.28,0,0,903.28,0,0,903.28,737.98,152.19,2156.69,0,0,903.28,0,0,903.28,0,0,905.5,0,0,905.5,246.14,6.23,1371.4,246.14,6.23,1371.4,0,0,905.5,0,0,905.5,0,0,905.5,0,0,905.5,0,0,903.28,0,0,903.28,0,0,903.28,0,0,903.28,0,0,903.28,0,0,903.28,0,0,903.28,0,0,903.28,0,0,903.28,0,0,903.28,244.91,6.2,1364.57,0,0,903.28,0,0,903.28,0,0,903.28,0,0,903.28,0,0,903.28,245.41,6.21,1367.33,246.01,6.23,1370.7,0,0,903.28,0,0,903.28,0,0,903.28,7728.52,5093.15,11244.6,0,0,903.28,0,0,903.28,0,0,903.28,246.01,6.23,1370.7,0,0,903.28,246.01,6.23,1370.7
both_sexes,60-69,0,0,0,0,0,0,2,0,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,28,0,0,1,2,1,3,0,0,0,0,0,1091.36,0,0,1091.36,0,0,1091.36,595.5,72.12,2151.15,0,0,1091.36,0,0,1091.36,891.22,183.79,2604.53,1194.29,325.4,3057.86,897.13,185.01,2621.78,897.13,185.01,2621.78,0,0,1091.36,0,0,1091.36,0,0,1091.36,0,0,1091.36,0,0,1091.36,0,0,1094.61,0,0,1091.36,0,0,1091.36,0,0,1091.36,0,0,1091.36,0,0,1091.36,0,0,1091.36,0,0,1091.36,0,0,1091.36,0,0,1091.36,0,0,1091.36,0,0,1091.36,0,0,1091.36,296.06,7.5,1649.56,296.06,7.5,1649.56,0,0,1094.61,0,0,1094.61,297.32,7.53,1656.57,297.32,7.53,1656.57,0,0,1091.36,11094.72,7372.36,16034.96,0,0,1091.36,0,0,1091.36,295.85,7.49,1648.38,595.1,72.07,2149.7,297.32,7.53,1656.57,897.1,185,2621.72
both_sexes,70-79,0,0,0,0,2,0,3,1,2,2,4,9,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,0,32,0,1,3,4,2,6,0,0,0,0,0,1445.17,790.8,95.77,2856.64,0,0,1445.17,1200.73,247.62,3509.04,396.93,10.05,2211.55,797.89,96.63,2882.25,792.28,95.95,2862,1595.15,434.63,4084.22,3723.71,1702.72,7068.75,3723.71,1702.72,7068.75,0,0,1445.17,0,0,1445.17,0,0,1445.17,0,0,1445.17,391.81,9.92,2183.01,392.35,9.93,2186.06,0,0,1445.17,0,0,1445.17,0,0,1445.17,0,0,1445.17,0,0,1445.17,0,0,1445.17,0,0,1445.17,0,0,1445.17,0,0,1445.17,0,0,1445.17,0,0,1445.17,391.77,9.92,2182.8,391.86,9.92,2183.31,391.86,9.92,2183.31,790.6,95.75,2855.92,790.6,95.75,2855.92,785.73,95.16,2838.32,785.73,95.16,2838.32,0,0,1445.17,22273.04,15234.74,31442.89,0,0,1445.17,391.77,9.92,2182.8,1175.29,242.37,3434.71,1599.03,435.68,4094.15,785.73,95.16,2838.32,2405.41,882.74,5235.57
both_sexes,80+,0,0,0,0,1,0,6,5,5,2,5,11,11,0,0,0,1,2,5,0,0,1,1,0,0,0,0,0,0,0,1,2,2,2,0,51,0,0,9,3,2,5,3,3,1,0,0,1577.43,433.97,10.99,2417.92,0,0,1577.43,2682.05,984.26,5837.69,2229.36,723.87,5202.59,2251.1,730.93,5253.32,858.7,103.99,3101.94,2240.36,727.44,5228.25,4980.78,2486.39,8912,4980.78,2486.39,8912,0,0,1577.43,0,0,1577.43,0,0,1577.43,427.92,10.83,2384.21,856.78,103.76,3094.99,2155.12,699.76,5029.33,1284.21,264.83,3753,1284.21,264.83,3753,0,0,1577.43,0,0,1577.43,427.93,10.83,2384.27,427.93,10.83,2384.27,0,0,1577.43,0,0,1577.43,427.77,10.83,2383.37,0,0,1577.43,0,0,1577.43,0,0,1584.22,0,0,1577.43,0,0,1577.43,432.98,10.96,2412.42,882.65,106.89,3188.44,875.53,106.03,3162.72,875.53,106.03,3162.72,0,0,1577.43,43469.97,32366.25,57154.98,0,0,1577.43,0,0,1584.22,3848.56,1759.81,7305.77,1304.28,268.97,3811.65,875.53,106.03,3162.72,2226.27,722.86,5195.36
0,all_birth_cohorts,0,0,0,0,2,0,7,4,4,4,6,14,14,0,0,0,0,1,3,0,0,1,1,0,0,0,0,1,1,1,3,3,4,4,0,86,0,1,3,7,4,11,4,4,0,0,0,288.82,157.06,19.02,567.35,0,0,288.82,553.1,222.38,1139.61,315.09,85.85,806.75,315.84,86.05,808.67,313.86,85.52,803.6,473.7,173.84,1031.04,1110.79,607.28,1863.71,1110.79,607.28,1863.71,0,0,288.82,0,0,288.82,0,0,288.82,0,0,288.82,78.32,1.98,436.35,235.64,48.59,688.63,313.26,85.35,802.06,313.26,85.35,802.06,0,0,288.82,0,0,288.82,78.3,1.98,436.29,78.3,1.98,436.29,0,0,288.82,0,0,288.82,0,0,288.82,0,0,288.82,0,0,288.82,78.36,1.98,436.57,78.31,1.98,436.31,78.31,1.98,436.31,235.82,48.63,689.17,236.48,48.77,691.1,314.59,85.71,805.47,314.59,85.71,805.47,0,0,288.82,8016.25,6411.96,9900,0,0,288.82,78.36,1.98,436.57,234.88,48.44,686.43,551.44,221.71,1136.19,314.59,85.71,805.47,870.48,434.54,1557.53
1,all_birth_cohorts,0,0,0,1,1,1,8,2,3,4,9,11,11,1,1,1,2,2,3,1,1,0,0,0,0,0,0,0,1,1,1,2,2,2,0,66,0,0,10,4,2,6,1,1,2,84.54,2.14,471.05,84.63,2.14,471.52,84.55,2.14,471.08,683.3,295,1346.38,169.72,20.55,613.08,254.67,52.52,744.25,339,92.37,867.97,766.68,350.58,1455.4,943.19,470.84,1687.62,943.19,470.84,1687.62,84.67,2.14,471.76,84.67,2.14,471.76,84.67,2.14,471.76,169.37,20.51,611.81,168.99,20.47,610.46,253.5,52.28,740.84,84.5,2.14,470.78,84.5,2.14,470.78,84.54,2.14,471.05,84.54,2.14,471.05,0,0,311.67,0,0,311.67,0,0,311.67,0,0,311.67,169,20.47,610.49,0,0,311.67,0,0,311.67,0,0,311.67,84.49,2.14,470.77,84.49,2.14,470.77,84.63,2.14,471.55,169.53,20.53,612.39,169.33,20.51,611.69,169.33,20.51,611.69,0,0,311.67,6609.94,5112.12,8409.46,0,0,311.67,0,0,311.67,844.89,405.16,1553.79,339.44,92.49,869.11,169.33,20.51,611.69,510.24,187.25,1110.57
both_sexes,all_birth_cohorts,0,0,0,1,3,1,15,6,7,8,15,25,25,1,1,1,2,3,6,1,1,1,1,0,0,0,0,1,2,2,4,5,6,6,0,152,0,1,13,11,6,17,5,5,2,40.65,1.03,226.48,122.2,25.2,357.11,40.65,1.03,226.49,615.67,344.59,1015.45,245.11,89.95,533.49,286.36,115.13,590.01,325.94,140.72,642.24,614.62,344,1013.73,1030.24,666.72,1520.83,1030.24,666.72,1520.83,40.68,1.03,226.65,40.68,1.03,226.65,40.68,1.03,226.65,81.36,9.85,293.91,121.93,25.15,356.34,244.24,89.63,531.61,203.22,65.98,474.24,203.22,65.98,474.24,40.65,1.03,226.48,40.65,1.03,226.48,40.64,1.03,226.43,40.64,1.03,226.43,0,0,149.9,0,0,149.9,81.28,9.84,293.61,0,0,149.9,0,0,149.9,40.65,1.03,226.51,81.28,9.84,293.63,81.28,9.84,293.63,163.02,44.42,417.39,204.22,66.31,476.58,244.64,89.78,532.47,244.64,89.78,532.47,0,0,149.9,7338.32,6218.1,8602.07,0,0,149.9,40.65,1.03,226.51,528.28,281.29,903.38,449.38,224.33,804.07,244.64,89.78,532.47,696.84,405.93,1115.71
0,0-59,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,20,0,0,0,1,1,2,2,2,0,0,0,447.61,0,0,447.61,0,0,447.61,121.76,3.08,678.41,0,0,447.61,0,0,447.61,0,0,448.16,121.61,3.08,677.56,243.28,29.46,878.8,243.28,29.46,878.8,0,0,447.61,0,0,447.61,0,0,447.61,0,0,447.61,0,0,447.61,0,0,448.16,242.73,29.4,876.83,242.73,29.4,876.83,0,0,447.61,0,0,447.61,0,0,447.61,0,0,447.61,0,0,447.61,0,0,447.61,0,0,447.61,0,0,447.61,0,0,447.61,0,0,447.61,0,0,447.61,0,0,447.61,121.48,3.08,676.82,121.62,3.08,677.64,121.4,3.07,676.4,121.4,3.07,676.4,0,0,447.61,2546.09,1555.22,3932.22,0,0,447.61,0,0,447.61,0,0,447.61,121.62,3.08,677.64,121.4,3.07,676.4,243.37,29.47,879.12
1,0-59,0,0,0,1,0,1,3,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,1,0,0,1,123.64,3.13,688.86,0,0,455.66,123.65,3.13,688.94,372.35,76.79,1088.17,0,0,455.66,0,0,455.66,123.56,3.13,688.42,123.56,3.13,688.42,0,0,456.79,0,0,456.79,123.91,3.14,690.39,123.91,3.14,690.39,123.91,3.14,690.39,123.91,3.14,690.39,0,0,455.66,0,0,455.66,0,0,455.66,0,0,455.66,123.64,3.13,688.86,123.64,3.13,688.86,0,0,455.66,0,0,455.66,0,0,455.66,0,0,455.66,123.53,3.13,688.29,0,0,455.66,0,0,455.66,0,0,455.66,0,0,455.66,0,0,455.66,0,0,455.66,0,0,455.66,0,0,455.66,0,0,455.66,0,0,455.66,2718.68,1682.91,4155.8,0,0,455.66,0,0,455.66,0,0,455.66,123.56,3.13,688.42,0,0,455.66,123.56,3.13,688.42
both_sexes,0-59,0,0,0,1,0,1,4,0,0,1,2,2,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,41,0,0,0,2,1,3,2,2,1,61.24,1.55,341.2,0,0,225.8,61.24,1.55,341.22,245.86,66.99,629.49,0,0,225.8,0,0,225.8,61.26,1.55,341.3,122.57,14.84,442.78,122.72,14.86,443.32,122.72,14.86,443.32,61.31,1.55,341.58,61.31,1.55,341.58,61.31,1.55,341.58,61.31,1.55,341.58,0,0,225.8,0,0,225.94,122.43,14.83,442.27,122.43,14.83,442.27,61.24,1.55,341.2,61.24,1.55,341.2,0,0,225.8,0,0,225.8,0,0,225.8,0,0,225.8,61.21,1.55,341.06,0,0,225.8,0,0,225.8,0,0,225.8,0,0,225.8,0,0,225.8,61.24,1.55,341.23,61.28,1.55,341.44,61.23,1.55,341.13,61.23,1.55,341.13,0,0,225.8,2631.66,1888.52,3570.14,0,0,225.8,0,0,225.8,0,0,225.8,122.58,14.85,442.81,61.23,1.55,341.13,183.92,37.93,537.49
0,60+,0,0,0,0,2,0,6,4,4,4,5,12,12,0,0,0,0,1,3,0,0,1,1,0,0,0,0,1,1,1,2,2,3,3,0,66,0,1,3,6,3,9,2,2,0,0,0,814.12,445.14,53.91,1608,0,0,814.12,1350.41,495.58,2939.27,898.14,244.71,2299.6,904.25,246.38,2315.23,886.23,241.47,2269.1,1125.33,365.39,2626.14,2738.11,1414.82,4782.92,2738.11,1414.82,4782.92,0,0,814.12,0,0,814.12,0,0,814.12,0,0,814.12,220.87,5.59,1230.59,666.62,137.47,1948.16,441.55,53.47,1595.04,441.55,53.47,1595.04,0,0,814.12,0,0,814.12,220.78,5.59,1230.1,220.78,5.59,1230.1,0,0,814.12,0,0,814.12,0,0,814.12,0,0,814.12,0,0,814.12,221.19,5.6,1232.37,220.81,5.59,1230.29,220.81,5.59,1230.29,445.49,53.95,1609.27,448.05,54.26,1618.5,669.96,138.16,1957.9,669.96,138.16,1957.9,0,0,814.12,22972.35,17766.82,29226.47,0,0,814.12,221.19,5.6,1232.37,662.09,136.54,1934.9,1341.74,492.39,2920.4,669.96,138.16,1957.9,2036.85,931.38,3866.57
1,60+,0,0,0,0,1,0,5,2,3,3,8,11,11,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,45,0,0,10,3,2,5,1,1,1,0,0,986.32,268.78,6.8,1497.56,0,0,986.32,1369.49,444.67,3195.92,542.22,65.66,1958.67,814.28,167.92,2379.67,809.48,166.93,2365.64,2194.48,947.42,4324.01,3066.75,1530.91,5487.26,3066.75,1530.91,5487.26,0,0,986.32,0,0,986.32,0,0,986.32,267.49,6.77,1490.38,534.89,64.78,1932.22,802.45,165.49,2345.11,267.44,6.77,1490.06,267.44,6.77,1490.06,0,0,986.32,0,0,986.32,0,0,986.32,0,0,986.32,0,0,986.32,0,0,986.32,267.44,6.77,1490.06,0,0,986.32,0,0,986.32,0,0,986.32,267.42,6.77,1489.98,267.42,6.77,1489.98,268.82,6.81,1497.79,540.27,65.43,1951.64,538.33,65.19,1944.62,538.33,65.19,1944.62,0,0,986.32,19905.84,14519.45,26635.58,0,0,986.32,0,0,986.32,2673.77,1282.18,4917.15,812.87,167.63,2375.55,538.33,65.19,1944.62,1363.96,442.87,3183.03
both_sexes,60+,0,0,0,0,3,0,11,6,7,7,13,23,23,0,0,0,1,3,6,0,0,1,1,0,0,0,0,1,2,2,3,4,5,5,0,111,0,1,13,9,5,14,3,3,1,0,0,445.99,365.25,75.32,1067.43,0,0,445.99,1359.01,678.42,2431.65,736.9,270.43,1603.92,863.36,347.12,1778.86,851.62,342.4,1754.67,1607.19,855.76,2748.34,2886.02,1829.49,4330.45,2886.02,1829.49,4330.45,0,0,445.99,0,0,445.99,0,0,445.99,120.93,3.06,673.76,362.9,74.84,1060.56,728.26,267.26,1585.11,362.81,74.82,1060.3,362.81,74.82,1060.3,0,0,445.99,0,0,445.99,120.93,3.06,673.76,120.93,3.06,673.76,0,0,445.99,0,0,445.99,120.91,3.06,673.69,0,0,445.99,0,0,445.99,121.05,3.06,674.44,241.89,29.29,873.8,241.89,29.29,873.8,365.44,75.36,1067.96,489.86,133.47,1254.23,610.27,198.15,1424.17,610.27,198.15,1424.17,0,0,445.99,21621.99,17787.17,26038.46,0,0,445.99,121.05,3.06,674.44,1571.73,836.88,2687.7,1102.61,504.18,2093.1,610.27,198.15,1424.17,1731.73,946.76,2905.56
